fishery_name,fishery_id,mu_name,run_year,n_expanded,n_observed
Ar10 NetTR,120,Stillaguamish,1994,1.05,1
Ar10 NetTR,120,Strait of Georgia Mainland,1986,4.09,1
Ar10 NetTR,120,Strait of Georgia Mainland,1987,6.13,1
Ar10 NetTR,120,Strait of Georgia Mainland,1989,4.79,1
Ar10 NetTR,120,Strait of Georgia Mainland,1991,14.79,4
Ar10 NetTR,120,Strait of Georgia Mainland,1992,8.45,2
Ar10 NetTR,120,Strait of Georgia Mainland,2000,1,1
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,1988,13.67,5
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,1989,17.33,4
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,1990,2.66,1
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,1991,9,2
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,2001,2.33,1
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,2003,1.18,1
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,2005,2.56,2
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,2008,1.18,1
Ar10 NetTR,120,Strait of Georgia Vancouver Isl.,2016,6.6000000000000005,2
Ar10 NetTR,120,Strait of Juan de Fuca,1986,42.55,10
Ar10 NetTR,120,Strait of Juan de Fuca,1989,152.37,50
Ar10 NetTR,120,Strait of Juan de Fuca,1990,2.66,1
Ar10 NetTR,120,Strait of Juan de Fuca,1991,4.9,1
Ar10 NetTR,120,Strait of Juan de Fuca,1992,16.09,6
Ar10 NetTR,120,Strait of Juan de Fuca,1995,4.87,2
Ar10 NetTR,120,Strait of Juan de Fuca,1998,1.08,1
Ar10 NetTR,120,Strait of Juan de Fuca,2001,1,1
Ar10 NetTR,120,Strait of Juan de Fuca,2022,1.39,1
Ar11 NetTR,131,Grays Harbor,1989,2.89,1
Ar11 NetTR,131,Hood Canal,1986,217.42,18
Ar11 NetTR,131,Hood Canal,1987,90.1,13
Ar11 NetTR,131,Hood Canal,1988,2.56,2
Ar11 NetTR,131,Hood Canal,1989,42.82,10
Ar11 NetTR,131,Hood Canal,1990,95.06,8
Ar11 NetTR,131,Hood Canal,1991,53.35,10
Ar11 NetTR,131,Hood Canal,1992,42.68,6
Ar11 NetTR,131,Hood Canal,1993,17.05,1
Ar11 NetTR,131,Hood Canal,1994,5.26,1
Ar11 NetTR,131,Hood Canal,1995,1.03,1
Ar11 NetTR,131,Hood Canal,2001,3.86,1
Ar11 NetTR,131,Hood Canal,2004,1,1
Ar11 NetTR,131,Interior Fraser,1987,10.51,1
Ar11 NetTR,131,Interior Fraser,1989,4.62,2
Ar11 NetTR,131,Lower Fraser,1986,5.53,1
Ar11 NetTR,131,Lower Fraser,1987,11.34,1
Ar11 NetTR,131,Queets,2007,1,1
Ar11 NetTR,131,Skagit,1986,29.330000000000002,3
Ar11 NetTR,131,Skagit,1987,239.24,23
Ar11 NetTR,131,Skagit,1988,1.28,1
Ar11 NetTR,131,Skagit,1990,24.79,1
Ar11 NetTR,131,Skagit,1991,11.64,2
Ar11 NetTR,131,Snohomish,1986,60.07,7
Ar11 NetTR,131,Snohomish,1987,556.08,49
Ar11 NetTR,131,Snohomish,1989,2.31,1
Ar11 NetTR,131,Snohomish,1990,3.6,1
Ar11 NetTR,131,Stillaguamish,1987,8.5,1
Ar11 NetTR,131,Strait of Georgia Vancouver Isl.,1995,1.03,1
Ar11 NetTR,131,Strait of Juan de Fuca,1986,9.09,1
Ar11 NetTR,131,Strait of Juan de Fuca,1989,24.1,8
Ar13 NetTR,138,Grays Harbor,1990,3.72,1
Ar13 NetTR,138,Grays Harbor,1998,2.43,1
Ar13 NetTR,138,Grays Harbor,2000,2.94,1
Ar13 NetTR,138,Grays Harbor,2006,6.81,1
Ar13 NetTR,138,Grays Harbor,2007,2.82,2
Ar13 NetTR,138,Grays Harbor,2014,4.04,1
Ar13 NetTR,138,Hood Canal,1986,65.19,20
Ar13 NetTR,138,Hood Canal,1987,119.78,11
Ar13 NetTR,138,Hood Canal,1988,43.3,11
Ar13 NetTR,138,Hood Canal,1989,6.71,3
Ar13 NetTR,138,Hood Canal,1990,19.25,5
Ar13 NetTR,138,Hood Canal,1991,16.37,5
Ar13 NetTR,138,Hood Canal,1992,38.769999999999996,14
Ar13 NetTR,138,Hood Canal,1993,5.2,1
Ar13 NetTR,138,Hood Canal,1994,24.720000000000002,5
Ar13 NetTR,138,Hood Canal,1995,36.24,8
Ar13 NetTR,138,Hood Canal,1996,12.64,8
Ar13 NetTR,138,Hood Canal,1997,5.07,3
Ar13 NetTR,138,Hood Canal,1998,28.080000000000002,10
Ar13 NetTR,138,Hood Canal,1999,3.6,2
Ar13 NetTR,138,Hood Canal,2000,22.11,6
Ar13 NetTR,138,Hood Canal,2001,12.4,4
Ar13 NetTR,138,Hood Canal,2002,13.15,5
Ar13 NetTR,138,Hood Canal,2003,80.8,17
Ar13 NetTR,138,Hood Canal,2004,43.5,10
Ar13 NetTR,138,Hood Canal,2005,66.1,16
Ar13 NetTR,138,Hood Canal,2006,35.85,13
Ar13 NetTR,138,Hood Canal,2007,70.14,22
Ar13 NetTR,138,Hood Canal,2008,51.949999999999996,8
Ar13 NetTR,138,Hood Canal,2009,71.26,28
Ar13 NetTR,138,Hood Canal,2012,24.4,3
Ar13 NetTR,138,Hood Canal,2013,2.51,1
Ar13 NetTR,138,Hood Canal,2014,4.13,1
Ar13 NetTR,138,Hood Canal,2015,34.18,15
Ar13 NetTR,138,Hood Canal,2016,12.61,6
Ar13 NetTR,138,Hood Canal,2017,10.8,3
Ar13 NetTR,138,Hood Canal,2018,10.370000000000001,7
Ar13 NetTR,138,Hood Canal,2019,21.8,14
Ar13 NetTR,138,Hood Canal,2020,11.43,6
Ar13 NetTR,138,Hood Canal,2021,8.81,4
Ar13 NetTR,138,Hood Canal,2022,10.64,10
Ar13 NetTR,138,Hood Canal,2023,6.55,3
Ar13 NetTR,138,Interior Fraser,1990,5.44,1
Ar13 NetTR,138,Interior Fraser,1992,1.99,1
Ar13 NetTR,138,Interior Fraser,2004,4.78,1
Ar13 NetTR,138,Interior Fraser,2009,5.83,2
Ar13 NetTR,138,Interior Fraser,2022,1.55,1
Ar13 NetTR,138,Lower Fraser,2023,1,1
Ar13 NetTR,138,Queets,2007,1.41,1
Ar13 NetTR,138,Queets,2020,2.34,1
Ar13 NetTR,138,Queets,2023,2.11,1
Ar13 NetTR,138,Quillayute,1988,2.1,1
Ar13 NetTR,138,Quillayute,2006,0,1
Ar13 NetTR,138,Skagit,1986,4.26,1
Ar13 NetTR,138,Skagit,1987,7.54,1
Ar13 NetTR,138,Skagit,1988,6.85,1
Ar13 NetTR,138,Skagit,1989,12.29,5
Ar13 NetTR,138,Skagit,1998,2.74,1
Ar13 NetTR,138,Skagit,2001,4.81,1
Ar13 NetTR,138,Skagit,2004,8.64,3
Ar13 NetTR,138,Skagit,2005,1.6,1
Ar13 NetTR,138,Skagit,2007,1.41,1
Ar13 NetTR,138,Skagit,2017,0,3
Ar13 NetTR,138,Skagit,2019,1.92,1
Ar13 NetTR,138,Skagit,2020,2.97,1
Ar13 NetTR,138,Skagit,2021,1.68,1
Ar13 NetTR,138,Skagit,2022,1,1
Ar13 NetTR,138,Skagit,2023,29.83,16
Ar13 NetTR,138,Snohomish,1986,9.48,2
Ar13 NetTR,138,Snohomish,1996,1.21,1
Ar13 NetTR,138,Snohomish,1997,1.67,1
Ar13 NetTR,138,Snohomish,2002,1.84,1
Ar13 NetTR,138,Snohomish,2017,0,2
Ar13 NetTR,138,Stillaguamish,1988,5.23,1
Ar13 NetTR,138,Strait of Georgia Mainland,2000,2.94,1
Ar13 NetTR,138,Strait of Georgia Vancouver Isl.,1994,4.19,1
Ar13 NetTR,138,Strait of Georgia Vancouver Isl.,2002,5.24,2
Ar13 NetTR,138,Strait of Georgia Vancouver Isl.,2005,8.91,2
Ar13 NetTR,138,Strait of Juan de Fuca,1997,1.67,1
Ar13 NetTR,138,Strait of Juan de Fuca,2001,5.64,2
Ar13 NetTR,138,Strait of Juan de Fuca,2004,4.02,1
Ar13 NetTR,138,Strait of Juan de Fuca,2005,1.79,1
Ar8A NetTR,110,Hood Canal,1986,142.39000000000001,10
Ar8A NetTR,110,Hood Canal,1987,73.2,10
Ar8A NetTR,110,Hood Canal,1988,11.780000000000001,3
Ar8A NetTR,110,Hood Canal,1989,8.33,4
Ar8A NetTR,110,Hood Canal,1990,51.46,6
Ar8A NetTR,110,Hood Canal,1991,15.43,3
Ar8A NetTR,110,Hood Canal,1999,10.5,4
Ar8A NetTR,110,Hood Canal,2000,5.16,1
Ar8A NetTR,110,Hood Canal,2002,3.62,1
Ar8A NetTR,110,Hood Canal,2003,5.24,4
Ar8A NetTR,110,Hood Canal,2004,5.5,2
Ar8A NetTR,110,Hood Canal,2006,4.5600000000000005,3
Ar8A NetTR,110,Hood Canal,2007,5.23,1
Ar8A NetTR,110,Interior Fraser,1988,8.19,2
Ar8A NetTR,110,Interior Fraser,1989,4.58,2
Ar8A NetTR,110,Interior Fraser,1990,6.08,1
Ar8A NetTR,110,Interior Fraser,2003,4.11,3
Ar8A NetTR,110,Interior Fraser,2004,6.51,2
Ar8A NetTR,110,Lower Fraser,1986,13.49,1
Ar8A NetTR,110,Lower Fraser,1995,2.77,1
Ar8A NetTR,110,Lower Fraser,2003,1.37,1
Ar8A NetTR,110,Queets,1986,14.56,1
Ar8A NetTR,110,Skagit,1986,1090.09,77
Ar8A NetTR,110,Skagit,1987,2760.5099999999998,400
Ar8A NetTR,110,Skagit,1988,1024.45,169
Ar8A NetTR,110,Skagit,1989,371.68,129
Ar8A NetTR,110,Skagit,1990,1367.1200000000001,215
Ar8A NetTR,110,Skagit,1991,123.04,23
Ar8A NetTR,110,Skagit,1992,3.7800000000000002,2
Ar8A NetTR,110,Skagit,1995,15.63,9
Ar8A NetTR,110,Skagit,1998,34.379999999999995,5
Ar8A NetTR,110,Skagit,1999,114.46,32
Ar8A NetTR,110,Skagit,2000,274.59,53
Ar8A NetTR,110,Skagit,2002,166.27,42
Ar8A NetTR,110,Skagit,2003,273.32,216
Ar8A NetTR,110,Skagit,2004,237.45000000000002,83
Ar8A NetTR,110,Skagit,2005,68.88,30
Ar8A NetTR,110,Skagit,2006,25.39,14
Ar8A NetTR,110,Skagit,2007,28.85,8
Ar8A NetTR,110,Skagit,2008,94.46,16
Ar8A NetTR,110,Skagit,2009,45.89,22
Ar8A NetTR,110,Skagit,2010,13.59,4
Ar8A NetTR,110,Skagit,2011,222.92,50
Ar8A NetTR,110,Skagit,2012,98.28,17
Ar8A NetTR,110,Skagit,2013,109.52,16
Ar8A NetTR,110,Skagit,2014,15.93,1
Ar8A NetTR,110,Skagit,2015,16.13,1
Ar8A NetTR,110,Skagit,2016,1,1
Ar8A NetTR,110,Skagit,2018,17.78,3
Ar8A NetTR,110,Skagit,2019,0,3
Ar8A NetTR,110,Skagit,2020,11.99,1
Ar8A NetTR,110,Skagit,2022,5.18,2
Ar8A NetTR,110,Skagit,2023,12.22,1
Ar8A NetTR,110,Snohomish,1986,2684.2400000000002,192
Ar8A NetTR,110,Snohomish,1987,11965.67,1572
Ar8A NetTR,110,Snohomish,1988,1669.54,330
Ar8A NetTR,110,Snohomish,1989,1096.31,333
Ar8A NetTR,110,Snohomish,1990,5762.52,933
Ar8A NetTR,110,Snohomish,1991,1366.43,263
Ar8A NetTR,110,Snohomish,1992,93.28,43
Ar8A NetTR,110,Snohomish,1995,198.55,140
Ar8A NetTR,110,Snohomish,1996,1,1
Ar8A NetTR,110,Snohomish,1998,248.23,80
Ar8A NetTR,110,Snohomish,1999,795.58,248
Ar8A NetTR,110,Snohomish,2000,3964.12,815
Ar8A NetTR,110,Snohomish,2001,95.21,12
Ar8A NetTR,110,Snohomish,2002,2702.07,682
Ar8A NetTR,110,Snohomish,2003,241.51000000000002,194
Ar8A NetTR,110,Snohomish,2004,4037.81,1313
Ar8A NetTR,110,Snohomish,2005,468.11,207
Ar8A NetTR,110,Snohomish,2006,178.19,95
Ar8A NetTR,110,Snohomish,2007,73.97,23
Ar8A NetTR,110,Snohomish,2008,380.15999999999997,82
Ar8A NetTR,110,Snohomish,2009,579.35,281
Ar8A NetTR,110,Snohomish,2010,38.019999999999996,10
Ar8A NetTR,110,Snohomish,2011,260.59999999999997,70
Ar8A NetTR,110,Snohomish,2012,208.38,36
Ar8A NetTR,110,Snohomish,2013,259.23,22
Ar8A NetTR,110,Snohomish,2014,167.07,22
Ar8A NetTR,110,Snohomish,2015,56.82,7
Ar8A NetTR,110,Snohomish,2016,1,1
Ar8A NetTR,110,Snohomish,2017,23.09,10
Ar8A NetTR,110,Snohomish,2018,288.96000000000004,54
Ar8A NetTR,110,Snohomish,2019,12.120000000000001,13
Ar8A NetTR,110,Snohomish,2020,138.72,13
Ar8A NetTR,110,Snohomish,2021,359.19,25
Ar8A NetTR,110,Snohomish,2022,158.11,20
Ar8A NetTR,110,Snohomish,2023,335.6,18
Ar8A NetTR,110,Stillaguamish,1987,464.24,68
Ar8A NetTR,110,Stillaguamish,1988,675.19,113
Ar8A NetTR,110,Stillaguamish,1989,131.43,51
Ar8A NetTR,110,Stillaguamish,1990,601.48,94
Ar8A NetTR,110,Stillaguamish,1999,1.04,1
Ar8A NetTR,110,Stillaguamish,2001,16.27,1
Ar8A NetTR,110,Stillaguamish,2010,1,1
Ar8A NetTR,110,Stillaguamish,2012,6.64,1
Ar8A NetTR,110,Stillaguamish,2013,22.46,3
Ar8A NetTR,110,Strait of Georgia Mainland,1987,6.68,1
Ar8A NetTR,110,Strait of Georgia Vancouver Isl.,1988,2.43,1
Ar8A NetTR,110,Strait of Georgia Vancouver Isl.,1991,5.73,1
Ar8A NetTR,110,Strait of Georgia Vancouver Isl.,2003,2.74,2
Ar8A NetTR,110,Strait of Juan de Fuca,1988,2.43,1
Ar8A NetTR,110,Strait of Juan de Fuca,1989,1.5,1
Ar8A NetTR,110,Strait of Juan de Fuca,2003,1.12,1
Ar8D NetTR,112,Grays Harbor,1996,1.8,1
Ar8D NetTR,112,Grays Harbor,1998,1.88,1
Ar8D NetTR,112,Hood Canal,1987,8.89,2
Ar8D NetTR,112,Hood Canal,1991,7.52,1
Ar8D NetTR,112,Hood Canal,1992,3.19,1
Ar8D NetTR,112,Hood Canal,1993,2.46,1
Ar8D NetTR,112,Hood Canal,1994,5.8,1
Ar8D NetTR,112,Hood Canal,2001,4.97,1
Ar8D NetTR,112,Hood Canal,2005,10.850000000000001,4
Ar8D NetTR,112,Hood Canal,2006,8.379999999999999,2
Ar8D NetTR,112,Hood Canal,2011,3.75,1
Ar8D NetTR,112,Queets,1998,1.88,1
Ar8D NetTR,112,Skagit,1987,190.21,12
Ar8D NetTR,112,Skagit,1988,34.29,6
Ar8D NetTR,112,Skagit,1989,54.1,11
Ar8D NetTR,112,Skagit,1991,59.94,6
Ar8D NetTR,112,Skagit,1992,34.32,11
Ar8D NetTR,112,Skagit,1993,30.08,7
Ar8D NetTR,112,Skagit,1994,169.32,37
Ar8D NetTR,112,Skagit,1995,32.16,6
Ar8D NetTR,112,Skagit,1996,44.050000000000004,23
Ar8D NetTR,112,Skagit,1997,74.27,14
Ar8D NetTR,112,Skagit,1998,84.53,21
Ar8D NetTR,112,Skagit,2001,83.92,27
Ar8D NetTR,112,Skagit,2005,227.60999999999999,97
Ar8D NetTR,112,Skagit,2006,58.35,15
Ar8D NetTR,112,Skagit,2007,46.56,8
Ar8D NetTR,112,Skagit,2008,109.72,20
Ar8D NetTR,112,Skagit,2009,42.160000000000004,23
Ar8D NetTR,112,Skagit,2011,51.18,14
Ar8D NetTR,112,Skagit,2012,50.54,7
Ar8D NetTR,112,Skagit,2013,118.81,22
Ar8D NetTR,112,Skagit,2014,51.58,6
Ar8D NetTR,112,Skagit,2015,8.440000000000001,3
Ar8D NetTR,112,Skagit,2016,69.77,9
Ar8D NetTR,112,Skagit,2017,28.57,6
Ar8D NetTR,112,Skagit,2018,23.33,1
Ar8D NetTR,112,Skagit,2019,0,2
Ar8D NetTR,112,Skagit,2020,76.46000000000001,8
Ar8D NetTR,112,Skagit,2021,81.46,7
Ar8D NetTR,112,Snohomish,1986,1140.03,53
Ar8D NetTR,112,Snohomish,1987,3868.4900000000002,551
Ar8D NetTR,112,Snohomish,1988,1329.64,227
Ar8D NetTR,112,Snohomish,1989,1966.41,385
Ar8D NetTR,112,Snohomish,1991,947.53,112
Ar8D NetTR,112,Snohomish,1992,1946.19,636
Ar8D NetTR,112,Snohomish,1993,1018.61,192
Ar8D NetTR,112,Snohomish,1994,2910.4,626
Ar8D NetTR,112,Snohomish,1995,1570.78,286
Ar8D NetTR,112,Snohomish,1996,1195.95,650
Ar8D NetTR,112,Snohomish,1997,880.83,152
Ar8D NetTR,112,Snohomish,1998,1072.26,272
Ar8D NetTR,112,Snohomish,2001,2959.61,776
Ar8D NetTR,112,Snohomish,2004,1.06,1
Ar8D NetTR,112,Snohomish,2005,1458.16,609
Ar8D NetTR,112,Snohomish,2006,868.59,222
Ar8D NetTR,112,Snohomish,2007,1119.95,241
Ar8D NetTR,112,Snohomish,2008,941.13,186
Ar8D NetTR,112,Snohomish,2009,644.69,205
Ar8D NetTR,112,Snohomish,2010,11.71,2
Ar8D NetTR,112,Snohomish,2011,286.37,84
Ar8D NetTR,112,Snohomish,2012,1348.24,165
Ar8D NetTR,112,Snohomish,2013,558.78,151
Ar8D NetTR,112,Snohomish,2014,1475.23,157
Ar8D NetTR,112,Snohomish,2015,222.01000000000002,73
Ar8D NetTR,112,Snohomish,2016,2329.87,458
Ar8D NetTR,112,Snohomish,2017,1796.73,404
Ar8D NetTR,112,Snohomish,2018,881.67,71
Ar8D NetTR,112,Snohomish,2019,67.4,9
Ar8D NetTR,112,Snohomish,2020,778.98,108
Ar8D NetTR,112,Snohomish,2021,3014.81,253
Ar8D NetTR,112,Snohomish,2022,6.03,1
Ar8D NetTR,112,Snohomish,2023,2134.2599999999998,123
Ar8D NetTR,112,Stillaguamish,1987,16.53,1
Ar8D NetTR,112,Stillaguamish,1988,23.84,10
Ar8D NetTR,112,Stillaguamish,1989,67.97,14
Ar8D NetTR,112,Stillaguamish,1994,82.58,22
Ar8D NetTR,112,Stillaguamish,1996,23.01,12
Ar8D NetTR,112,Stillaguamish,1997,6.16,2
Ar8D NetTR,112,Stillaguamish,1998,3.76,2
Ar8D NetTR,112,Stillaguamish,2010,1,1
Ar8D NetTR,112,Stillaguamish,2012,5.32,1
Ar8D NetTR,112,Stillaguamish,2013,38.77,7
Ar8D NetTR,112,Stillaguamish,2014,11.61,1
Ar8D NetTR,112,Stillaguamish,2017,12.3,4
Ar8D NetTR,112,Strait of Georgia Mainland,1994,5.11,1
Ar8D NetTR,112,Strait of Georgia Mainland,2017,2.72,1
Ar8D NetTR,112,Strait of Georgia Vancouver Isl.,2013,6.34,1
Ar8D NetTR,112,Strait of Juan de Fuca,1988,9.379999999999999,2
Ar8D NetTR,112,Strait of Juan de Fuca,2005,2.02,1
Ar9-9A Net,156,Hood Canal,1986,951.21,275
Ar9-9A Net,156,Hood Canal,1987,494.69,139
Ar9-9A Net,156,Hood Canal,1988,71.29,33
Ar9-9A Net,156,Hood Canal,1989,520.73,199
Ar9-9A Net,156,Hood Canal,1990,624.43,305
Ar9-9A Net,156,Hood Canal,1991,346.31,223
Ar9-9A Net,156,Hood Canal,1992,423.57,289
Ar9-9A Net,156,Hood Canal,1993,570,541
Ar9-9A Net,156,Hood Canal,1994,830.48,510
Ar9-9A Net,156,Hood Canal,1995,493.56,285
Ar9-9A Net,156,Hood Canal,1996,,86
Ar9-9A Net,156,Hood Canal,1997,399.03999999999996,340
Ar9-9A Net,156,Hood Canal,1998,4.8,3
Ar9-9A Net,156,Hood Canal,1999,978.3199999999999,433
Ar9-9A Net,156,Hood Canal,2000,237.94,152
Ar9-9A Net,156,Hood Canal,2001,1076.01,352
Ar9-9A Net,156,Hood Canal,2002,547.34,160
Ar9-9A Net,156,Hood Canal,2003,808.12,321
Ar9-9A Net,156,Hood Canal,2004,327.34999999999997,126
Ar9-9A Net,156,Hood Canal,2005,2044.45,566
Ar9-9A Net,156,Hood Canal,2006,1535.6100000000001,165
Ar9-9A Net,156,Hood Canal,2007,531.49,143
Ar9-9A Net,156,Hood Canal,2008,498.94,207
Ar9-9A Net,156,Hood Canal,2009,850.94,206
Ar9-9A Net,156,Hood Canal,2010,230.13,81
Ar9-9A Net,156,Hood Canal,2011,1118.35,156
Ar9-9A Net,156,Hood Canal,2012,1282.09,309
Ar9-9A Net,156,Hood Canal,2013,1173.8,233
Ar9-9A Net,156,Hood Canal,2014,426.28000000000003,77
Ar9-9A Net,156,Hood Canal,2015,23.259999999999998,17
Ar9-9A Net,156,Hood Canal,2016,2293.36,596
Ar9-9A Net,156,Hood Canal,2017,538.17,118
Ar9-9A Net,156,Hood Canal,2018,19.14,3
Ar9-9A Net,156,Hood Canal,2019,6.5,3
Ar9-9A Net,156,Hood Canal,2020,500.58,54
Ar9-9A Net,156,Hood Canal,2021,1,2
Ar9-9A Net,156,Hood Canal,2022,66.44,14
Ar9-9A Net,156,Hood Canal,2023,0,2
Ar9-9A Net,156,Interior Fraser,2004,3.3,1
Ar9-9A Net,156,Skagit,1988,26.25,3
Ar9-9A Net,156,Skagit,1990,1.1,1
Ar9-9A Net,156,Skagit,1994,1.66,1
Ar9-9A Net,156,Skagit,2000,1.79,1
Ar9-9A Net,156,Skagit,2004,1.89,1
Ar9-9A Net,156,Skagit,2009,5.53,1
Ar9-9A Net,156,Skagit,2010,3.71,1
Ar9-9A Net,156,Skagit,2013,1.15,1
Ar9-9A Net,156,Snohomish,1986,9.69,2
Ar9-9A Net,156,Snohomish,1987,3.55,1
Ar9-9A Net,156,Snohomish,1988,35,4
Ar9-9A Net,156,Snohomish,1990,1.18,1
Ar9-9A Net,156,Snohomish,1991,2.9299999999999997,2
Ar9-9A Net,156,Snohomish,1992,2.69,2
Ar9-9A Net,156,Snohomish,2006,1,1
Ar9-9A Net,156,Snohomish,2009,6.53,2
Ar9-9A Net,156,Snohomish,2014,1,1
Ar9-9A Net,156,Snohomish,2018,0,1
Ar9-9A Net,156,Stillaguamish,1988,17.5,2
Ar9-9A Net,156,Stillaguamish,2017,0,1
Ar9-9A Net,156,Strait of Georgia Vancouver Isl.,1995,3.75,2
Ar9-9A Net,156,Strait of Georgia Vancouver Isl.,2005,3.72,1
Ar9-9A Net,156,Strait of Georgia Vancouver Isl.,2008,1,1
Ar9-9A Net,156,Strait of Juan de Fuca,1986,22.44,5
Ar9-9A Net,156,Strait of Juan de Fuca,1989,10.22,4
Ar9-9A Net,156,Strait of Juan de Fuca,1993,1.17,1
Ar9-9A Net,156,Strait of Juan de Fuca,1994,1.71,1
Ar9-9A Net,156,Strait of Juan de Fuca,1997,1,1
Area 2 Spt,37,Grays Harbor,1986,52.07,24
Area 2 Spt,37,Grays Harbor,1987,8.32,4
Area 2 Spt,37,Grays Harbor,1988,19.080000000000002,8
Area 2 Spt,37,Grays Harbor,1989,85.57000000000001,42
Area 2 Spt,37,Grays Harbor,1990,149.07,70
Area 2 Spt,37,Grays Harbor,1991,288.33,119
Area 2 Spt,37,Grays Harbor,1992,762.87,300
Area 2 Spt,37,Grays Harbor,1993,521.32,205
Area 2 Spt,37,Grays Harbor,1995,185.15,89
Area 2 Spt,37,Grays Harbor,1996,165.43,89
Area 2 Spt,37,Grays Harbor,1997,51.45,22
Area 2 Spt,37,Grays Harbor,1998,41.21,21
Area 2 Spt,37,Grays Harbor,1999,29.09,11
Area 2 Spt,37,Grays Harbor,2000,9.99,4
Area 2 Spt,37,Grays Harbor,2001,135.48,50
Area 2 Spt,37,Grays Harbor,2002,36.160000000000004,17
Area 2 Spt,37,Grays Harbor,2003,295.07,97
Area 2 Spt,37,Grays Harbor,2004,52.75,23
Area 2 Spt,37,Grays Harbor,2005,49.8,21
Area 2 Spt,37,Grays Harbor,2006,27.8,12
Area 2 Spt,37,Grays Harbor,2007,60.99,27
Area 2 Spt,37,Grays Harbor,2008,5.51,3
Area 2 Spt,37,Grays Harbor,2009,694.3100000000001,228
Area 2 Spt,37,Grays Harbor,2010,198.22,75
Area 2 Spt,37,Grays Harbor,2011,107.41,44
Area 2 Spt,37,Grays Harbor,2012,110.03,53
Area 2 Spt,37,Grays Harbor,2013,123.14,39
Area 2 Spt,37,Grays Harbor,2014,229,104
Area 2 Spt,37,Grays Harbor,2015,173.82,68
Area 2 Spt,37,Grays Harbor,2017,33.91,15
Area 2 Spt,37,Grays Harbor,2018,74.14,27
Area 2 Spt,37,Grays Harbor,2019,57.61,28
Area 2 Spt,37,Grays Harbor,2020,22.03,9
Area 2 Spt,37,Grays Harbor,2021,89.82,42
Area 2 Spt,37,Grays Harbor,2022,143.06,58
Area 2 Spt,37,Grays Harbor,2023,87.58,33
Area 2 Spt,37,Hoh,1986,5.1,2
Area 2 Spt,37,Hoh,1987,6.81,3
Area 2 Spt,37,Hoh,1988,16.63,8
Area 2 Spt,37,Hoh,1989,29.79,14
Area 2 Spt,37,Hoh,1990,27.34,13
Area 2 Spt,37,Hoh,1991,1.92,2
Area 2 Spt,37,Hoh,1992,90.37,36
Area 2 Spt,37,Hoh,2012,2.19,1
Area 2 Spt,37,Hood Canal,1986,55.910000000000004,26
Area 2 Spt,37,Hood Canal,1987,108.71,49
Area 2 Spt,37,Hood Canal,1988,22.27,8
Area 2 Spt,37,Hood Canal,1989,11.07,5
Area 2 Spt,37,Hood Canal,1990,29.1,14
Area 2 Spt,37,Hood Canal,1991,105.18,49
Area 2 Spt,37,Hood Canal,1992,72.78999999999999,28
Area 2 Spt,37,Hood Canal,1993,107.60000000000001,37
Area 2 Spt,37,Hood Canal,1995,36.05,17
Area 2 Spt,37,Hood Canal,1996,28.39,18
Area 2 Spt,37,Hood Canal,1997,40.25,16
Area 2 Spt,37,Hood Canal,1998,15.24,7
Area 2 Spt,37,Hood Canal,1999,13.54,5
Area 2 Spt,37,Hood Canal,2000,35.74,16
Area 2 Spt,37,Hood Canal,2001,81.56,34
Area 2 Spt,37,Hood Canal,2002,27.92,14
Area 2 Spt,37,Hood Canal,2003,149.52,57
Area 2 Spt,37,Hood Canal,2004,75.08,33
Area 2 Spt,37,Hood Canal,2005,35.08,14
Area 2 Spt,37,Hood Canal,2006,52.18,23
Area 2 Spt,37,Hood Canal,2007,83.39,33
Area 2 Spt,37,Hood Canal,2008,12.6,5
Area 2 Spt,37,Hood Canal,2009,49.89,18
Area 2 Spt,37,Hood Canal,2010,6.449999999999999,2
Area 2 Spt,37,Hood Canal,2011,72.15,24
Area 2 Spt,37,Hood Canal,2012,58.23,23
Area 2 Spt,37,Hood Canal,2013,32.879999999999995,11
Area 2 Spt,37,Hood Canal,2014,61.18,19
Area 2 Spt,37,Hood Canal,2015,84.99,26
Area 2 Spt,37,Hood Canal,2017,108.43,38
Area 2 Spt,37,Hood Canal,2018,45.300000000000004,17
Area 2 Spt,37,Hood Canal,2019,15.309999999999999,7
Area 2 Spt,37,Hood Canal,2020,23.85,8
Area 2 Spt,37,Hood Canal,2021,19.04,9
Area 2 Spt,37,Hood Canal,2022,111.77,48
Area 2 Spt,37,Hood Canal,2023,79.88,29
Area 2 Spt,37,Interior Fraser,1986,2.1,1
Area 2 Spt,37,Interior Fraser,1987,22.03,10
Area 2 Spt,37,Interior Fraser,1988,46.330000000000005,21
Area 2 Spt,37,Interior Fraser,1989,7.01,3
Area 2 Spt,37,Interior Fraser,1990,25.990000000000002,10
Area 2 Spt,37,Interior Fraser,1991,59.01,27
Area 2 Spt,37,Interior Fraser,1992,51.32,20
